w1EstScaled,w1True,w1Est
0.7056745446023005,0.9,0.874468
0.7100922248342648,0.9,0.895832
0.7093703563150974,0.9,0.892328
0.7055272652626906,0.9,0.873759
0.7096055332932798,0.9,0.893469
0.7102295150489513,0.9,0.896499
0.705848357880953,0.9,0.875305
0.7038989442217727,0.9,0.865934
0.7054551679070756,0.9,0.873412
0.7055723468557826,0.9,0.873976
0.7022139805219526,0.9,0.857863
0.7043664363198535,0.9,0.868178
0.7048522233786954,0.9,0.870512
0.7065610501112415,0.9,0.87874
0.7057194053732027,0.9,0.874684
0.7056570976704231,0.9,0.874384
0.7066464638444772,0.9,0.879152
0.7084762377225229,0.9,0.887995
0.7052830900355006,0.9,0.872584
0.7054532978100518,0.9,0.873403
0.7055521956729833,0.9,0.873879
0.7054183880628574,0.9,0.873235
0.7074815893553009,0.9,0.883184
0.7065490246802842,0.9,0.878682
0.7069689146018443,0.9,0.880708
0.7089405230341234,0.9,0.890244
0.705209294765613,0.9,0.872229
0.7064289619123719,0.9,0.878103
0.7088854261507126,0.9,0.889977
0.7102184015310348,0.9,0.896445
0.6994274676587957,0.9,0.844573
0.7090880368487368,0.9,0.890959
0.7054543367536966,0.9,0.873408
0.7068715381131583,0.9,0.880238
0.7066980782009015,0.9,0.879401
0.7000416076697256,0.9,0.847496
0.7029136048404563,0.9,0.861211
0.7012027866337215,0.9,0.853032
0.7059295332897184,0.9,0.875696
0.6998259104694708,0.9,0.846469
0.705993883019704,0.9,0.876006
0.7041916977410326,0.9,0.867339
0.704252727674205,0.9,0.867632
0.7046012705174686,0.9,0.869306
0.7041010766916934,0.9,0.866904
0.7039541739206554,0.9,0.866199
0.7047419525587029,0.9,0.869982
0.7079294377674403,0.9,0.885349
0.7104788853831346,0.9,0.897711
0.7106339575393305,0.9,0.898465
0.7105113846872128,0.9,0.897869
0.7105126187953954,0.9,0.897875
0.7105467612188033,0.9,0.898041
0.7101932922838117,0.9,0.896323
0.7097392516210964,0.9,0.894118
0.708357051159942,0.9,0.887418
0.7094111751054792,0.9,0.892526
0.7085722684225491,0.9,0.88846
0.7013286913857963,0.9,0.853633
0.7024094609364016,0.9,0.858798
0.7095113523305215,0.9,0.893012
0.7058657982014764,0.9,0.875389
0.7040396118799584,0.9,0.866609
0.700957803154239,0.9,0.851863
0.7106347800719812,0.9,0.898469
0.7089200945696494,0.9,0.890145
0.7093625220187202,0.9,0.89229
0.6984028713193328,0.9,0.839704
0.7092043662841941,0.9,0.891523
0.7073389794664081,0.9,0.882495
0.7075024910076736,0.9,0.883285
0.7038241140908559,0.9,0.865575
0.7071495288869294,0.9,0.88158
0.7085813542339546,0.9,0.888504
0.7086635319506847,0.9,0.888902
0.7085206413286117,0.9,0.88821
0.7105212574653829,0.9,0.897917
0.706941775399301,0.9,0.880577
0.7085154783231435,0.9,0.888185
0.706500712717851,0.9,0.878449
0.7099351275199891,0.9,0.895069
0.7068450152775416,0.9,0.88011
0.7021384864800688,0.9,0.857502
0.7020374619831263,0.9,0.857019
0.7073983879579809,0.9,0.882782
0.7102667640741981,0.9,0.89668
0.7024163588938601,0.9,0.858831
0.710068344346488,0.9,0.895716
0.7065496466924001,0.9,0.878685
0.7104011251119048,0.9,0.897333
0.709400249195351,0.9,0.892473
0.7099604559167214,0.9,0.895192
0.7102441268829657,0.9,0.89657
0.7016509608092649,0.9,0.855172
0.7018200774523408,0.9,0.85598
0.706970157583511,0.9,0.880714
0.7100135795233252,0.9,0.89545
0.7080696049084066,0.9,0.886027
0.7060075822237806,0.9,0.876072
0.7097225645724586,0.9,0.894037
0.7078183923786262,0.9,0.884812
0.7064957361142515,0.9,0.878425
0.7097017564706827,0.9,0.893936
0.7102463906492084,0.9,0.896581
0.7086422661620171,0.9,0.888799
0.7040264845375,0.9,0.866546
0.7034379084025335,0.9,0.863723
0.7105720579811996,0.9,0.898164
0.6952072573929713,0.9,0.824578
0.706059054691059,0.9,0.87632
0.7040141903710889,0.9,0.866487
0.6957612891892712,0.9,0.827194
0.709263551754202,0.9,0.89181
0.7103424881567093,0.9,0.897048
0.7010508643361416,0.9,0.852307
0.7050710296208164,0.9,0.871564
0.7056109850201835,0.9,0.874162
0.7073447757280902,0.9,0.882523
0.7075171837240564,0.9,0.883356
0.7108578408655916,0.9,0.899554
0.7097612941371524,0.9,0.894225
0.7108300923146712,0.9,0.899419
0.7076922213633061,0.9,0.884202
0.7108194035625379,0.9,0.899367
0.7107961752739683,0.9,0.899254
0.6967501862435993,0.9,0.83187
0.7059945057188797,0.9,0.876009
0.7061626063346952,0.9,0.876819
0.7044871979309179,0.9,0.868758
0.70257498647745,0.9,0.85959
0.7076893252597085,0.9,0.884188
0.7090531739263166,0.9,0.89079
0.7095808048088728,0.9,0.893349
0.708346515093685,0.9,0.887367
0.7007263358036687,0.9,0.850759
0.7077592407697753,0.9,0.884526
0.7104344524572513,0.9,0.897495
0.7100393156347271,0.9,0.895575
0.7105920065363396,0.9,0.898261
0.7085836256607484,0.9,0.888515
0.7043012547963511,0.9,0.867865
0.7074646190525999,0.9,0.883102
0.6988970043963119,0.9,0.842051
0.7100549625298758,0.9,0.895651
0.7093548937682576,0.9,0.892253
0.7023971279949259,0.9,0.858739
0.7108475638086965,0.9,0.899504
0.7107959697089525,0.9,0.899253
0.7092018914755837,0.9,0.891511
0.7060912223118149,0.9,0.876475
0.7032409399018199,0.9,0.862779
0.7078324553629614,0.9,0.88488
0.7027922625924198,0.9,0.86063
0.7087553979099731,0.9,0.889347
0.7041046185061626,0.9,0.866921
0.70882702087181515,0.9,0.889694
0.7036896424708151,0.9,0.86493
0.7052785171200836,0.9,0.872562
0.7094532272886562,0.9,0.89273
0.6996033996912756,0.9,0.84541
0.7051820605554908,0.9,0.872098
0.7044751230585291,0.9,0.8687
0.7014568692445079,0.9,0.854245
0.7102472138343371,0.9,0.896585
0.7057183669745033,0.9,0.874679
0.7078624412814842,0.9,0.885025
0.709090924790983,0.9,0.890973
0.7087628290167445,0.9,0.889383
0.7082580859493145,0.9,0.886939
0.7070521875473806,0.9,0.88111
0.7096376784633015,0.9,0.893625
0.7007586299818016,0.9,0.850913
0.7067838830815442,0.9,0.879815
0.7096500414304192,0.9,0.893685
0.7084293514554384,0.9,0.887768
0.7053604076235233,0.9,0.872956
0.7080015936373154,0.9,0.885698
0.7037350957477543,0.9,0.865148
0.7100846079085449,0.9,0.895795
0.7046541349031957,0.9,0.86956
0.7085160978866419,0.9,0.888188
0.7079986993341686,0.9,0.885684
0.7076158827194012,0.9,0.883833
0.7046204188824687,0.9,0.869398
0.7021023039892738,0.9,0.857329
0.7098070240517442,0.9,0.894447
0.7091132026342855,0.9,0.891081
0.7075498786377135,0.9,0.883514
0.7085276629296626,0.9,0.888244
0.7062555563951218,0.9,0.877267
0.7056255254994986,0.9,0.874232
0.7106802228470848,0.9,0.89869
0.7108691453778904,0.9,0.899609
0.6941393230823141,0.9,0.819543
0.700461616100997,0.9,0.849497
0.709093400156594,0.9,0.890985
0.7032476180382379,0.9,0.862811
0.7051976528396912,0.9,0.872173
0.708785740892807,0.9,0.889494
0.7070372740088623,0.9,0.881038
0.7080952359199771,0.9,0.886151
0.7102393935197135,0.9,0.896547
0.6995725054878665,0.9,0.845263
0.7058022627019795,0.9,0.87508300000000006
0.7027895472063841,0.9,0.860617
0.7029250901460679,0.9,0.861266
0.7056384038601933,0.9,0.874294
0.7084919343358463,0.9,0.888071
0.7025315202641623,0.9,0.859382
0.7051959896855747,0.9,0.872165
0.7056373652948912,0.9,0.874289
0.7036448107438066,0.9,0.864715
0.7031119513562148,0.9,0.862161
0.7065863440427661,0.9,0.878862
0.704369559825674,0.9,0.868193
0.7007871478553876,0.9,0.85104900000000006
0.6952985760771125,0.9,0.825009
0.6953193378094175,0.9,0.825107
0.7045650531605018,0.9,0.869132
0.7020500126828173,0.9,0.857079
0.7061789983291129,0.9,0.876898
0.7045548535544538,0.9,0.869083
0.700904138707648,0.9,0.851607
0.7062877114571183,0.9,0.877422
0.7077621364667229,0.9,0.88454
0.7018949902179431,0.9,0.856338
0.7057630161895214,0.9,0.874894
0.7061142572161394,0.9,0.876586
0.7049529026087609,0.9,0.870996
0.7052086710977931,0.9,0.872226
0.7096508656171685,0.9,0.893689
0.7106448559844665,0.9,0.898518
0.710735735426788,0.9,0.89896
0.7106409490226815,0.9,0.898499
0.6964458433852228,0.9,0.83043
0.7107947363170376,0.9,0.899247
0.7106479404058903,0.9,0.898533
0.6977632054613292,0.9,0.836669
0.7089879798406167,0.9,0.890474
0.7002427331649641,0.9,0.848454
0.7096207819052651,0.9,0.893543
0.7101389531109027,0.9,0.896059
0.7099013542895478,0.9,0.894905
0.7083537457514951,0.9,0.887402
0.7080168918167784,0.9,0.885772
0.6965255386865806,0.9,0.830807
0.7081082576207439,0.9,0.886214
0.7071072809309132,0.9,0.881376
0.7021989244183133,0.9,0.857791
0.7050824665148224,0.9,0.871619
0.707116600639892,0.9,0.881421
0.7025889868335399,0.9,0.859657
0.7062526519656988,0.9,0.877253
0.7083996063251394,0.9,0.887624
0.7084826403485512,0.9,0.888026
0.707370444077958,0.9,0.882647
0.70924107448604,0.9,0.891701
0.7095441219327474,0.9,0.893171
0.7092924201356279,0.9,0.89195
0.7085355104836014,0.9,0.888282
0.7099966959002738,0.9,0.895368
0.7069651856383213,0.9,0.88069
0.7058076614542366,0.9,0.875109
0.7064712670957616,0.9,0.878307
0.703238852966375,0.9,0.862769
0.707083255991149,0.9,0.88126
0.7073824497884937,0.9,0.882705
0.7020972842531167,0.9,0.857305
0.7043962129630362,0.9,0.868321
0.7057009215569577,0.9,0.874595
0.7062626099396023,0.9,0.877301
0.7062592906368762,0.9,0.877285
0.7063157158035009,0.9,0.877557
0.7074302627697927,0.9,0.882936
0.7095643184615633,0.9,0.893269
0.7106872136676937,0.9,0.898724
0.7107406695726282,0.9,0.898984
0.7107384080953136,0.9,0.898973
0.7107392304519139,0.9,0.898977
0.7107275117394757,0.9,0.89892
0.7107793186548621,0.9,0.899172
0.7106909146498221,0.9,0.898742
0.7107867191935434,0.9,0.899208
0.710495546688814,0.9,0.897792
0.7076028481232652,0.9,0.88376999999999994
0.7076049171295445,0.9,0.88378
0.7075254611200855,0.9,0.883396
0.7040525305224081,0.9,0.866671
0.7062995357047467,0.9,0.877479
0.7063462076510123,0.9,0.877704
0.6961878625711732,0.9,0.82921
0.6965230021480471,0.9,0.830795
0.7089493957402926,0.9,0.890287
0.7083062280697673,0.9,0.887172
0.7057198207320843,0.9,0.874686
0.7089902493996663,0.9,0.890485
0.7000554663881907,0.9,0.847562
0.7059926376190437,0.9,0.876
0.7053153071325308,0.9,0.872739
0.7070594370235515,0.9,0.881145
0.7067805672237625,0.9,0.879799
0.7050627117176747,0.9,0.871524
0.706663254639775,0.9,0.879233
0.7085941566851459,0.9,0.888566
0.7000596659275952,0.9,0.847582
0.7068651147427973,0.9,0.880207
0.7074937993378445,0.9,0.883243
0.7094917719664586,0.9,0.892917
0.7005902169752207,0.9,0.85011
0.700695507680183,0.9,0.850612
0.7072145506258813,0.9,0.881894
0.6969092635595713,0.9,0.832623
0.7069113197329466,0.9,0.88043
0.7088596296173385,0.9,0.889852
0.7068238788873755,0.9,0.880008
0.7057191976936337,0.9,0.874683
0.7103501010708536,0.9,0.897085
0.7054223363098784,0.9,0.873254
0.70626468449268065,0.9,0.877311
0.706704503712767,0.9,0.879432
0.7060104880676648,0.9,0.876086
0.7019002211518635,0.9,0.856363
0.7087345489308366,0.9,0.889246
0.7040143987492565,0.9,0.866488
0.7069013746242995,0.9,0.880382
0.7079143436678655,0.9,0.885276
0.7057518023395416,0.9,0.87484
0.7085671059554094,0.9,0.888435
0.7058589467189176,0.9,0.875356
0.7092633455453929,0.9,0.891809
0.7085745398910349,0.9,0.888471
0.7094074644462169,0.9,0.892508
0.7101362771625275,0.9,0.896046
0.7105288675957103,0.9,0.897954
0.7105128244797895,0.9,0.897876
0.7095490680981357,0.9,0.893195
0.7100356097179703,0.9,0.895557
0.7106584272929323,0.9,0.898584
0.7105753485206476,0.9,0.89818
0.7093155136227569,0.9,0.892062
0.7101074583304482,0.9,0.895906
0.7100086380353048,0.9,0.895426
0.7100228446791009,0.9,0.895495
0.7106512304339249,0.9,0.898549
0.7101663292812512,0.9,0.896192
0.6943093568805252,0.9,0.820344
0.7104365096263344,0.9,0.897505
0.707982573622351,0.9,0.885606
0.7051471320974682,0.9,0.87193
0.7105815182223495,0.9,0.89821
0.7108337922127294,0.9,0.899437
0.7107277173333482,0.9,0.898921
0.7107895971504766,0.9,0.899222
0.7104535837955629,0.9,0.897588
0.7105961195391518,0.9,0.898281
0.7099396578983942,0.9,0.895091
0.7100757556569048,0.9,0.895752
0.7083624224016641,0.9,0.887444
0.7073172428857125,0.9,0.88239
0.7067573556049529,0.9,0.879687
0.7053998932323023,0.9,0.873146
0.7042325240340819,0.9,0.867535
0.7023185247026678,0.9,0.858363
0.7056375730081226,0.9,0.87429
0.6999122419858446,0.9,0.84688
0.704399336286282,0.9,0.868336
0.7018954086946,0.9,0.85634
0.710795353013385,0.9,0.89925
0.7090756597618957,0.9,0.890899
0.7044703346677567,0.9,0.868677
0.7066806667226271,0.9,0.879317
0.7079941511094525,0.9,0.885662
0.7060123561013104,0.9,0.876095
0.7053552119192741,0.9,0.872931
0.708373991032327,0.9,0.8875
0.7085235325881611,0.9,0.888224
0.7093210806407199,0.9,0.892089
0.7092604586130042,0.9,0.891795
0.7031822937860672,0.9,0.862498
0.7084324498038332,0.9,0.887783
0.7030207214612187,0.9,0.861724
0.7107996698659776,0.9,0.899271
0.7109090173821411,0.9,0.899803
0.7108317367172751,0.9,0.899427
0.7107295676743011,0.9,0.89893
0.7106047567322805,0.9,0.898323
0.7105788446945162,0.9,0.898197
0.7099927837582982,0.9,0.895349
0.7099691043379475,0.9,0.895234
0.7098564570054136,0.9,0.894687
0.7096446841828543,0.9,0.893659
0.7107743849000121,0.9,0.899148
0.7107460148409646,0.9,0.89901
0.7104924613046997,0.9,0.897777
0.7078793980353029,0.9,0.885107
0.7076715345395556,0.9,0.884102
0.708994994807596,0.9,0.890508
0.7095193903595787,0.9,0.893051
0.7093555122794544,0.9,0.892256
0.708856327563822,0.9,0.889836
0.7013121432487234,0.9,0.853554
0.7091932295475958,0.9,0.891469
0.7033279575568697,0.9,0.863196
0.7056753753935439,0.9,0.874472
0.7053870087934265,0.9,0.873084
0.7067917581558391,0.9,0.879853
0.7077509672571054,0.9,0.884486
0.7047575583740229,0.9,0.870057
0.7092289074636468,0.9,0.891642
0.7016988967432777,0.9,0.855401
0.7083855593930056,0.9,0.887556
0.7065202039403221,0.9,0.878543
0.7097174141343071,0.9,0.894012
0.710035197947712,0.9,0.895555
0.7095035202784248,0.9,0.892974
0.706040375774727,0.9,0.87623
0.7056303029941988,0.9,0.874255
0.7053705910490948,0.9,0.873005
0.707595192725337,0.9,0.883733
0.7086519700818811,0.9,0.888846
0.70918023637022,0.9,0.891406
0.709062457193655,0.9,0.890835
0.7050421243206003,0.9,0.871425
0.7045673428398787,0.9,0.869143
0.7099701339017427,0.9,0.895239
0.7020876629560402,0.9,0.857259
0.7043083356210731,0.9,0.867899
0.7081051572467691,0.9,0.886199
0.7057312429673882,0.9,0.874741
0.7104330124337416,0.9,0.897488
0.7107739737515215,0.9,0.899146
0.70946002951004306,0.9,0.892763
0.7080036609863857,0.9,0.885708
0.7098698442401825,0.9,0.894752
0.7095247489726391,0.9,0.893077
0.7091344481585204,0.9,0.891184
0.7093138641238687,0.9,0.892054
0.7106189460749937,0.9,0.898392
0.7103330232873981,0.9,0.897002
0.7108068645353661,0.9,0.899306
0.710129895995864,0.9,0.896015
0.7038122319761736,0.9,0.865518
0.7092961316619372,0.9,0.891968
0.7011902154356446,0.9,0.852972
0.6963845312738658,0.9,0.83014
0.7026228368703183,0.9,0.859819
0.7058510570176263,0.9,0.875318
0.7064144446067445,0.9,0.878033
0.710030462564877,0.9,0.895532
0.7093913845995012,0.9,0.89243
0.7091426986008049,0.9,0.891224
0.7091645616052527,0.9,0.89133
0.7104867018688906,0.9,0.897749
0.7103379615029333,0.9,0.897026
0.694453239266153,0.9,0.821022
0.7091385733969174,0.9,0.891204
0.7108442751047246,0.9,0.899488
0.7108422196534743,0.9,0.899478
0.7103741735600717,0.9,0.897202
0.7105617749025155,0.9,0.898114
0.7094643581474195,0.9,0.892784
0.7106839238822359,0.9,0.898708
0.7098546033595056,0.9,0.894678
0.7052340329697748,0.9,0.872348
0.7004320313300235,0.9,0.849356
0.7038072288979229,0.9,0.865494
0.7061729810767362,0.9,0.876869
0.7074505456806987,0.9,0.883034
0.7049350147830187,0.9,0.87091
0.7047167741662934,0.9,0.869861
0.7085858970771189,0.9,0.888526
0.7080760127852991,0.9,0.886058
0.7091356857336629,0.9,0.89119
0.7007535972542134,0.9,0.850889
0.7062543116417086,0.9,0.877261
0.7067438840831771,0.9,0.879622
0.7089165865664909,0.9,0.890128
0.7083438293939254,0.9,0.887354
0.7085140326719664,0.9,0.888178
0.7081712943598217,0.9,0.886519
0.7050622958189355,0.9,0.871522
0.7066999436805712,0.9,0.87941
0.7075153212910118,0.9,0.883347
0.708908745057565,0.9,0.89009
0.702569762366622,0.9,0.859565
0.704988468388821,0.9,0.871167
0.701897082597848,0.9,0.856348
0.707120121373629,0.9,0.881438
0.7081307864235717,0.9,0.886323
0.7040681574756059,0.9,0.866746
0.7057027907376751,0.9,0.874604
0.7051194786939902,0.9,0.871797
0.7079190993925143,0.9,0.885299
0.7097087612766321,0.9,0.89397
0.7095148561029272,0.9,0.893029
0.7017669204889688,0.9,0.855726
0.7090696773919374,0.9,0.89087
0.7038739325833555,0.9,0.865814
0.7089677596721276,0.9,0.890376
0.7023611726540826,0.9,0.858567
0.7095923449230592,0.9,0.893405
0.7021658830987925,0.9,0.857633
0.7078692654104554,0.9,0.885058
0.7093445851339288,0.9,0.892203
0.7013337185636979,0.9,0.853657
0.7076560188578698,0.9,0.884027
0.7085671059554094,0.9,0.888435
0.7066729971892035,0.9,0.87928
0.7005625274515395,0.9,0.849978
0.7059307788463434,0.9,0.875702
0.7086329749965701,0.9,0.888754
0.7083640750797167,0.9,0.887452
0.7093478839203942,0.9,0.892219
0.7101840303511129,0.9,0.896278
0.7104103829357445,0.9,0.897378
0.7096586953223432,0.9,0.893727
0.7075310482847199,0.9,0.883423
0.7052598093087314,0.9,0.872472
0.7079068998336248,0.9,0.88524
0.7078208741106267,0.9,0.884824
0.6996498426670835,0.9,0.845631
0.707914757210945,0.9,0.885278
0.7050546016307293,0.9,0.871485
0.7003566980169234,0.9,0.848997
0.7085702034421536,0.9,0.88845
0.7101066349103323,0.9,0.895902
0.7050286068881768,0.9,0.87136
0.7056186707542575,0.9,0.874199
0.7056365344411119,0.9,0.874285
0.7088746949564577,0.9,0.889925
0.7048320435277662,0.9,0.870415
0.7024138505563555,0.9,0.858819
0.7083556050464582,0.9,0.887411
0.7060335266651611,0.9,0.876197
0.7079238550716783,0.9,0.885322
0.7046397746491487,0.9,0.869491
0.7093029360542061,0.9,0.892001
0.7103871351788268,0.9,0.897265
0.7077369019699885,0.9,0.884418
0.7075211155043046,0.9,0.883375
0.7019175874737916,0.9,0.856446
0.7089968516939327,0.9,0.890517
0.7075155282283603,0.9,0.883348
0.7075757433476372,0.9,0.883639
0.7045136367374769,0.9,0.868885
0.6979409558466358,0.9,0.837512
0.7039477133962656,0.9,0.866168
0.7039975198422057,0.9,0.866407
0.7056238637516189,0.9,0.874224
0.7047467383930217,0.9,0.870005
0.7066029295352468,0.9,0.878942
0.7084915212734475,0.9,0.888069
0.7080212331062411,0.9,0.885793
0.7066025149046165,0.9,0.87894
0.704729259475475,0.9,0.86992100000000006
0.7050250715002582,0.9,0.871343
0.7052045132927027,0.9,0.872206
0.7001782890295191,0.9,0.848147
0.7008722728304958,0.9,0.851455
0.705745572315212,0.9,0.87481
0.7087797550096466,0.9,0.889465
0.7100942834425106,0.9,0.895842
0.7101113695570974,0.9,0.895925
0.7090121191611852,0.9,0.890591
0.7102171666801352,0.9,0.896439
0.709616866766244,0.9,0.893524
0.7106510248078225,0.9,0.898548
0.7000768836877955,0.9,0.847664
0.70916126159123,0.9,0.891314
0.700620422056034,0.9,0.850254
0.7104472067659982,0.9,0.897557
0.710759377755528,0.9,0.899075
0.7107147647501596,0.9,0.898858
0.7103601828558511,0.9,0.897134
0.7100885193176248,0.9,0.895814
0.7010829288678914,0.9,0.85246
0.7004379064530744,0.9,0.849384
0.7011839297227899,0.9,0.852942
0.701114991426727,0.9,0.852613
0.7103484550454039,0.9,0.897077
0.710071638276068,0.9,0.895732
0.7093520073723993,0.9,0.892239
0.7097864255183239,0.9,0.894347
0.7070513590291281,0.9,0.881106
0.7039018621665307,0.9,0.865948
0.6998219191318126,0.9,0.84645
0.709302729861882,0.9,0.892
0.7096706456844466,0.9,0.893785
0.7095004286445843,0.9,0.892959
0.7092412807041696,0.9,0.891702
0.7075269096502622,0.9,0.883403
0.7090606005541608,0.9,0.890826
0.7100955186033059,0.9,0.895848
0.7101513034524047,0.9,0.896119
0.7087421867777063,0.9,0.889283
0.7048162319502514,0.9,0.870339
0.7085883749739992,0.9,0.888538
0.7044934434421801,0.9,0.868788
0.7091697178329441,0.9,0.891355
0.7076549844619067,0.9,0.884022
0.7079945645861467,0.9,0.885664
0.7073998368572383,0.9,0.882789
0.7028087634766176,0.9,0.860709
0.7075606385200734,0.9,0.883566
0.7056222019982722,0.9,0.874216
0.7039593839614634,0.9,0.866224
0.7048617929245805,0.9,0.870558
0.7073778959322878,0.9,0.882683
0.7066153682948204,0.9,0.879002
0.7073269727102619,0.9,0.882437
0.7053550040899945,0.9,0.87293
0.7081675743810631,0.9,0.886501
0.709888997648643,0.9,0.894845
0.7061582488792553,0.9,0.876798
0.7074573754548885,0.9,0.883067
0.708059062737525,0.9,0.885976
0.7052508708881814,0.9,0.872429
0.704749651487495,0.9,0.870019
0.70336614050274,0.9,0.863379
0.7094282850057385,0.9,0.892609
0.7063702679392146,0.9,0.87782
0.7107484818681323,0.9,0.899022
0.7011537572449261,0.9,0.852798
0.7106843351066312,0.9,0.89871
0.7107887748788004,0.9,0.899218
0.7107577331088775,0.9,0.899067
0.7108013143711978,0.9,0.899279
0.7106508191816333,0.9,0.898547
